U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
11,0.891922337097825,1.08910130480281,1.62174339543056,1.22820747811109,1.7823871670981,1.53123201440735,0.743745587543496,1.61088716915792,1.44969354774095,0.420689617983877,-0.593343542452706,0.228870322867803,1.01899652080751,1.08310321765157,-1.08799684822638,-0.367390891319625,0.22739088862339,0.287775376112523,0.367053591643323
12,1.15161797480337,1.16233017842042,1.6542494200757,1.30620561020671,1.34838186682278,1.36011731777843,1.04907129314327,1.47087896283709,1.55856605378043,0.30376334431832,-0.639546192882613,0.208335254142416,1.09952684926062,1.07602305101712,-0.919236385571353,-0.55375747718158,0.0726503505596741,0.247039169579891,0.339622074169993
13,0.920555445870488,1.06377631934338,1.592907405826,1.62554578871412,1.61156097264779,1.37053299496453,0.868986426569678,1.57588511757771,1.35485349803545,0.0650203444764792,-0.599413963677073,0.194782108783661,1.38378688924811,1.61496533523145,-0.495171633258721,-1.15670819614673,-0.54963241409999,-0.218341129292903,0.382826714190488
14,0.945193237139988,1.02319531854696,1.37716177451188,1.76882496615063,1.48023833566411,1.53073602977944,1.1800421051968,1.45162783446797,1.03259088015861,0.201508428184943,-0.656408474061411,0.260494328704899,1.64641191562134,0.571631979978911,0.0723086038010396,-0.709291355823727,0.22739088862339,-0.335612026886843,0.0838231737311912
15,1.09368587100752,0.981393836523572,1.21201019768576,1.66143623355522,1.48397515866772,1.29315939301058,1.15302937521076,1.32445371372654,0.854523848058486,0.20017466840929,-0.763652582358569,0.316760417012459,2.20711935179117,0.405389667402028,0.898183981482783,-0.24406006244039,0.820452264120807,0.954367846646499,0.257327521750003
16,1.11166479977175,0.988411603578593,0.937544005722354,1.49554890188809,1.24641998201025,1.18255482098667,0.959028859856476,1.32678718383189,0.373549310266314,0.0134482998179066,-0.773769951065847,0.259262224581376,1.7023023674582,0.163247968503842,0.91672908726905,0.695994922128002,1.45136862103295,1.11731267277703,1.41150861944036
17,1.15494740605601,1.07811697376016,0.519160011096186,1.52211348310906,0.277515160362395,0.198025334585438,0.732285641488813,0.489071416012213,-0.124844828492173,0.201508428184943,-0.787597021632462,0.136051812229055,1.07909378084715,0.196949561683823,0.199651663533404,0.994729596524372,0.696925482662218,0.808705047529815,1.34087246194654
18,1.01511129344533,1.07292992854558,0.660718505518573,1.49187507682562,-0.446360838620797,-0.188346690556404,-0.293379530405345,-0.0458766056386541,-0.679852670391188,0.117036975726936,-0.716438195057933,0.269940460318577,0.832695014684627,0.206295381641297,0.451246932033756,0.886472535619266,0.373497834434624,0.503800713785571,0.670857647660452
19,0.986145241547402,0.741264155119161,0.950651273724426,1.47011472837865,-0.637472643662083,-0.666475871861585,-0.459548748198254,-0.392396916282727,-0.586948131904169,0.404684500676044,-0.629428824175334,0.329081458247691,0.820675562676699,0.275397807993528,1.0799260181882,1.34690763010174,1.39159759774654,0.397022475450036,0.421916626589983
20,0.923884877123123,0.740348794198941,0.512868522455191,1.4514630011384,-0.466646449211772,-0.46709005144179,0.0749758784951904,-0.187051547012165,-0.498398493658729,0.30376334431832,-0.758593898004929,0.454756078847058,1.33150227301363,0.208277828298943,1.10836184706047,1.18041101111478,0.758688873391513,0.993869622678142,1.26337842508438
21,0.362542767928825,0.441330893593702,0.103135324710391,0.827760546301353,-0.224286785835393,-0.30341512423151,-0.372780585212794,-0.329976590964687,-0.814854577880138,-0.137711141422737,-1.0550328011282,0.26747625207153,0.326075112550472,-0.128454896835493,0.46175582531264,0.802196469218455,0.149688558351052,0.330980443647133,0.865621421721095
22,-0.0250030298779147,-0.220780172032185,-0.138824842607875,-0.800874364086452,-0.43248121032171,-0.335654125045656,-0.937592212193615,-0.42856570291561,-0.781950887165985,-0.410687308839665,-1.3848590209855,-0.188402273632058,0.113931784610547,-0.45385935535481,0.430847315668862,0.922101441739933,-0.285975789158809,0.129768271985951,0.273100644297168
23,-0.353284951387747,-0.41087012313123,-0.605443583481672,-0.360015356589493,-0.692991156858434,-0.87032555393257,-0.443177396691563,-0.370228950281928,-1.13082678429693,-1.32475734175368,-1.67455301163725,-0.41305592548779,0.414418084808741,-0.727153787444576,0.233032853948684,0.519905905339317,-0.133227618537974,-0.183159860014721,-0.158945755907779
24,-0.658593797254397,-0.603095916377455,-0.856316693041347,-0.758484074904052,-0.750644997485414,-0.662507994838305,-0.24180977315927,-0.725499773821053,-1.06840654750096,-1.90138615142754,-1.95885107231179,-0.597871544016272,-0.180544789583683,-0.947205366443278,0.226851152019929,0.796029927774493,-0.355044527178665,-0.43436646696595,-0.167860999086611
25,-1.02150180379164,-1.1361410922523,-0.925260922732251,-0.840438633990025,-1.21294338621657,-0.997297618677514,-1.05219167274045,-1.29719994963114,-1.77631977565986,-2.27617264838596,-2.16187293770452,-0.778580148799676,-0.372856021710527,-0.978924512965613,0.904365683411539,0.774104447084851,-0.753518015754757,-0.129462133221706,-0.927028245161018
26,-1.46664676226897,-1.51357491168973,-0.86942396104342,-1.10608444619973,-1.53110717338027,-1.54684858640173,-0.719034669579298,-1.32520159089531,-1.68293135936822,-2.47934872087707,-2.11567028727461,-1.47964739508438,-0.17273214577853,-0.958533633058398,0.523572844600196,0.904972159951151,-0.817273773926932,-0.246733030815646,-0.508697603692736
27,-1.22359828082659,-1.38328854071174,-0.935746737133909,-1.14677912381484,-1.29034900557686,-1.37424593588907,-1.46638686585972,-1.3677874203179,-2.01922643357905,-2.14012915126938,-2.35376569751925,-1.41229236966511,-0.553147801829444,-1.12052784565461,0.574880970608867,1.26468707751559,0.0301465117782242,-0.31709556937201,-0.0697933241194566
28,-0.931607159970485,-0.990598705937305,-1.02408972346788,-1.05352048761356,-1.62239242103966,-1.41789258314514,-1.23227653931404,-1.42670754047791,-1.78406182053378,-2.00364106756092,-2.0934120761186,-1.2151557099014,-0.0663599955083695,-1.19387837198751,1.21777797119945,1.26126122115783,0.524253637612579,0.477260458014311,0.449348144063313
29,-1.06045614944747,-1.2267618233541,-0.946232551535568,-0.681333748592084,-1.44035575757854,-1.40995682909858,-1.07347442969915,-1.20327777789091,-1.97858069799098,-1.88493644752783,-2.01112414396607,-0.992144863543699,-0.868057444437151,-1.14346758555023,0.997091212342872,1.24961330954146,0.212116071561306,0.821049352539704,0.275843796044501
30,-1.47996448727951,-1.26734282415052,-1.00311809466456,-0.848916691826505,-1.33625854533539,-1.31621573442361,-0.896663833426889,-1.48621102816427,-1.29921626030465,-1.93561931900263,-1.70591685462982,-0.996251877288777,-0.371053103909338,-1.19416157865289,1.26723158662949,1.20850303324838,0.165627497894096,0.635884777391377,0.0104438644900335
31,-1.58650628736383,-1.54896886727158,-0.916610125850883,-1.53676978429291,-1.0453201829122,-1.10591825218979,-1.39599005438095,-0.802504287297513,-1.74825486299191,-1.42701225788705,-1.72446536392649,-0.726421074237193,0.339897482359589,-1.07096667921346,1.279594990487,1.07009843639502,-0.0448993285702731,0.748835168231856,-0.0307034117199614
32,-1.5265765248164,-1.57154776997034,-0.920018015531422,-1.62720240121537,-1.01062111216448,-0.970514448770378,-0.331852206446068,-0.893509621406058,-1.08292288163956,-1.10557615195474,-1.24422759595432,-0.45289395881504,-0.0122724614726946,-1.03358339938357,0.867275471839005,1.22905817139492,0.00158924509693765,0.907459487608923,0.0495337768895287
33,0.524353126806897,0.311044522615704,-1.02146826986747,-0.153715949235146,-0.260587352156084,-0.266216277138264,0.369660205615619,-0.259389120277931,-0.0711343921793655,-1.00465499559702,-1.1406931895165,-0.693564964276574,-0.274897487845916,-0.941541233135718,1.19737835483455,1.23453954156733,-0.0495481859369942,0.792040235766466,0.104396811836189
34,-0.142531953095938,-0.282719594300413,-0.0960951489211175,-0.162194007071626,-0.592630767618876,-0.829158829816045,-0.0314379062982977,-0.738333859400463,-0.125812584101413,-1.070009224604,-1.05300932738675,-0.41305592548779,0.0778734285867635,-0.923982419882282,1.29381290492314,1.21261406087769,0.207467214194585,0.359989560420371,-0.313933829632093
35,-1.23891366458872,-1.23072838734172,-0.357454072882452,-1.42542462470714,0.511333514016258,0.422210386400731,1.05725696889662,0.547991536172232,-0.00193986611872111,-0.766356582347062,-1.13597175078643,-0.291077617258992,0.309848852339769,-0.870456360125841,0.80545845255145,0.837140204067572,-0.436731592336764,0.806236186527837,-0.732264471100375
36,-1.36343439343727,-1.23377959040912,0.122271935993417,-1.44803277893776,0.382680036320867,0.461393172005616,0.481803963436449,0.414400372641099,-0.133554628975331,-0.850828034805069,-1.28435982515986,0.0317336631040893,0.3879752903913,-1.00469631951501,0.803603941972823,0.567182723076357,0.209459581637466,0.627243763884455,-0.0629354447511241
37,-1.69504574619974,-1.54713814543114,-0.730486920221447,-1.56672558864848,-0.412729431588393,-0.311846862905979,1.02205856315723,-0.322392813122308,-0.333880040087966,-0.935299487263076,-1.2192714198097,0.421899968886439,0.378359728784957,-1.06048803259448,0.653388585104063,0.280095960296359,1.05090276501398,1.23828686187393,0.778526353743272
38,-1.22226650832554,-1.25208680881352,-0.513692707467161,-1.59611618914827,-0.697795643577349,-0.79096801346698,-0.462823018499592,-0.866091347668227,-0.49355971561253,-0.699668593564425,-1.18487236620495,0.702819709049732,-0.723824020342018,-0.987420712926953,0.879638875696517,0.127302766740418,2.0205215872158,0.954367846646499,1.75028786023599
39,-1.01917120191479,-0.978393893667704,-0.460477199378745,-1.39264280107275,-0.23069276812728,-0.418483557906616,-0.967060644905658,-0.743584167137494,-0.312589416684691,-0.376454141264578,-1.05773076611681,1.08066497359685,-1.12827858040879,-0.691752954272326,0.725096327477628,0.150598589973162,1.93617803213386,2.04313554851866,1.99237100193812
40,-0.739498976693433,-0.581737494905652,-0.358240508962576,-1.19199543227606,0.236943939180446,0.149914825678174,-0.129666015338441,-0.38072956575599,0.180965944027598,0.0650203444764792,-0.960266780903357,1.47904530686935,-0.988251964516429,-0.671645281030488,0.673788201468956,0.271188733766192,2.05837656863053,2.77515283560504,1.82092401772981
41,-0.48113511148894,-0.243053954424208,0.0420554558207311,-0.920697581508702,0.3148833903984,0.340868907423501,0.236233690836092,-0.154382965537303,0.340645619552162,0.320213048218037,-0.817949127754299,1.5718638175081,-0.853634102027638,-0.555813754890888,0.616298373531529,0.365742369240273,1.85648333441865,2.50975027789244,1.42522437817703
42,0.0372573345463639,0.178012068877047,0.194099764644777,-0.434622265550517,0.0719898951643646,-0.124364673556022,-0.353134963404766,-0.390646813703717,0.118545707231632,0.472706249234334,-0.551862330752862,1.64455796079597,-1.16613985423376,-0.242587182982826,0.715205604391619,0.289003186826526,1.86312455922825,2.02215023000185,1.41630913499819
43,0.885263474592554,0.81449302873677,0.317308083864263,0.291664689107935,0.00899773596081244,-0.0871658264627764,-0.495565721512973,-0.443149891074031,0.201288811821633,0.878613807624651,-0.527917891478969,1.2954617924644,-1.51891077066644,0.233766428182962,0.657097606261316,0.0909886893481988,1.11731501311,1.35802662046985,1.26749315270538
44,0.922886047747333,0.993598648793174,0.515489976055605,0.773218374219998,0.0821327004598518,-0.101549380672165,-0.58560815479977,-0.172467358853745,0.112739173576193,0.626977796618167,-0.338385851029276,1.26671269624885,0.0556374423720972,0.139741815277468,0.409829529111094,0.0361749876240943,0.776620180377437,1.96289756595438,0.588563095240462
45,1.0427455728422,1.15531241136539,0.588890676867214,1.02558189581922,0.146726355236376,0.0417901767938077,-0.094467609599056,0.0929648656295097,0.3488715422307,0.982647070125565,-0.121199669446354,1.14473438802006,-0.0603502695044057,-0.125056416850958,0.20583336546216,-0.165950537483541,1.65525422268772,1.99128946747713,1.31824146003104
46,1.4033229775026,1.47050168822786,0.709477542486284,1.01512562448756,0.559378381205408,0.575965621052812,-0.579878181772429,0.336812491638302,0.664843748647488,1.18537855602478,-0.0932082826895489,1.34597806152885,-0.827792280210593,-0.0902219970094641,0.446919740683627,0.294484556998937,1.86312455922825,1.78143628230902,1.1234776859704
47,1.32008719618671,1.3252644222196,0.673825773520646,0.902084853334494,1.11936799988783,1.02532769393922,0.429415638615039,0.794172632286371,1.5067911286861,1.71176908081573,0.0909278277829283,1.27369461961549,-1.05616186836122,0.264069541378408,0.119289538459582,0.335594833292015,1.56692593272002,1.57775524964586,1.00003585734041
48,0.938534374634718,0.933489948365386,0.820627175143863,0.817304274969694,1.55817778688207,1.61207750875667,0.639787505476012,1.23811531982869,1.56582422084973,1.67620215346499,0.0416899667408373,1.51436562507702,-1.18837584044843,0.755149899143852,0.616298373531529,0.124562081654213,1.09274248131447,1.49134511457665,1.49860368741818
49,0.88959173522098,0.785201479289726,0.9637585417265,0.749479812277854,1.89662718463675,1.76533675878085,1.07117261767731,1.56363439952464,1.92486155187768,1.54104782953218,-0.228106532119935,1.77475029651493,-1.45701059282561,1.94093620708152,1.09599844320296,-0.46948141078077,1.19236085345849,1.34321345445798,1.08918828912873
50,1.27147749989824,1.19894461522922,1.24425407697086,1.18581718892869,2.13631768872484,1.98356999506122,1.24798321394956,1.99415963396122,1.89050622774967,1.79624053327374,-0.237886655203638,1.64455796079597,-0.116841693941666,0.454384420512421,1.40137451848349,-0.714772725996137,1.6439641405114,1.26297547189371,0.85396302679493
51,1.72194954837979,1.72893858803667,1.39472551363466,1.77730302398711,2.24949004254817,2.3620062661565,1.69328397493154,2.44801956945126,1.89873215042821,1.91450056671495,-0.166390583005533,1.77598240063845,0.853128083098104,0.694543672752961,1.07559882683807,-0.302299620522251,1.0356279479519,0.938320250133644,1.00483637289824
52,1.65769152520393,1.63740249601466,1.39629838579491,1.69732667839632,2.11336291884558,2.07929502824784,1.70146965068489,1.96965819785507,1.84840885874774,1.23606142749959,-0.330966447310605,1.34063894366025,0.784617206652916,0.37961786085263,1.31668520205954,-0.0186387141000102,0.581368170975152,0.633415916389399,0.467864418357811
53,1.80618415907146,1.7756219949679,1.5037779834119,2.01836246847103,1.75836473350353,1.83427862206033,1.03515564436259,1.82614978637621,1.44146762506241,0.591410869267427,-0.109396072621195,1.33653192991517,-0.136673789754747,0.127563928666214,1.10836184706047,-0.23378249336712,0.0195205520828618,0.508121220539032,0.721605954986113
54,1.75424503153035,1.83267949232828,1.72660153944714,1.96184208289449,1.84591315815931,1.95381091738662,1.33311424178435,1.68439147747636,1.96260402063804,0.675882321725434,-0.00417543806549402,1.80760640647554,-0.635481048083749,0.0567622623217154,0.364703105031178,0.213634346955883,0.220749663813788,0.613047813123084,0.93420021540442
55,1.7063012214924,1.70239312135029,1.86396570810887,2.01751466268738,2.03435580391231,1.89974859294444,1.65481129889082,1.83956723948196,2.06034733717125,1.96518343818975,0.00661642188893689,2.05525933530371,0.596512782728846,0.0737546622443952,0.789386027536685,-0.470851753323872,0.327009260767413,0.693285795687358,0.876594028710427
56,1.67633634021868,1.7908780103049,2.01941790661345,1.9307558708274,2.24521938768691,2.0921906285735,1.56231316287802,2.04491260875252,1.92582930748692,1.96518343818975,-0.12322314318781,2.39490937202161,1.67045081963719,-0.266093336209199,0.641025181246552,-0.690791731491842,0.305093218895728,0.592679709856768,0.682516042586618
57,1.6387137670639,1.69018830908068,2.15651992991514,1.8818657373037,2.17635507804913,2.10806213666661,1.50746913533061,2.12075038717631,2.43922365818863,0.420689617983877,-0.200789636610282,1.91438876384756,1.50398140932739,-0.556096961556266,0.401793316603711,-0.372872261492036,-0.15979251777638,0.944492402638588,0.728463834354445
58,1.77189101716931,1.78599608539706,1.55542061934007,2.00423237207689,2.28312144958058,2.21569080092307,1.35194129601705,2.36926495339579,1.68969693883242,-1.68353872140426,0.0430389492351412,2.0018681566177,0.448072550430939,-0.374561489048971,0.446919740683627,-0.0761931009103199,0.22938325606627,0.79821238827141,0.787441596922105
59,1.81084536282515,1.81040570993626,1.52999251941605,1.97032014073097,1.71192136188735,1.52478421424453,0.945113211075789,1.36762291067547,0.900008361692755,-0.512942224973042,0.0956492665129918,1.62689780169214,-0.104822241933738,-0.557796201548534,0.922910789197806,-0.248856261341249,0.31571917859109,0.586507557351823,0.618737764461125
60,1.74292496527139,1.97517067557588,1.89542315131384,2.29729057129122,1.12790930961035,1.06500646417201,0.252605042342782,0.903262359711357,0.158223687210463,-0.495158761297672,0.0797987222049214,1.54598963091412,1.39760925905723,-0.393819542294675,0.455574123383885,-0.156358139681823,0.939994310693635,0.351965762163943,0.650284009555455
61,1.64204319831654,1.68408590294588,2.09806151462589,2.3970490518338,-0.025701334786907,0.0735331929800438,-0.631447939018503,0.0614630192073213,-1.08824553749038,0.404684500676044,0.0524818266952682,1.34762086702688,1.95891766782746,-0.036129523922267,0.498846036885174,-0.409871510155806,0.612581927580279,-0.0165117423812268,0.172975605519514
62,1.46791394380372,1.47263753037504,1.64271502423388,2.26140012645012,0.331966009843431,0.386995477819125,-0.615076587511813,0.532240612961138,-0.998728143635697,0.980868723758028,-0.160320161781166,1.22974957254316,1.4859522313155,0.0326896957645858,0.393757104096329,-0.689421388948739,0.162971007970255,0.213709546053193,-0.464807175735408
63,1.51785541259325,1.36676078393624,1.84561553290597,2.2322921278782,0.265770859493936,0.190089580538879,-0.522578451499012,0.619745741911661,-0.555012196799257,0.57496116536771,-0.328605727945573,1.05602289112639,0.871157261109996,0.024476702468624,0.395611614674956,0.517165220253111,0.83373471374001,0.981525317668253,1.51026208234435
64,1.21687482735502,1.3222132191522,1.69173620656163,2.044927049692,0.336236664704689,0.42915417119147,0.396672935601658,0.509489279434001,0.275805993733096,0.878613807624651,0.126001372634829,0.464612911835244,0.963106068970643,0.115669248720338,1.15596095191189,1.03721021536055,1.55762821798658,1.61910867142899,1.0987893202444
65,1.04840560597168,1.09520371093761,1.69697911376246,1.96749412145215,0.881278991372712,0.743112440658461,1.21851478123752,0.795922734865381,0.333871330287483,0.691887439033267,0.159388689368849,-0.0118006825937308,0.829089179082249,0.135493715296798,0.997091212342872,1.10504217124413,1.24814714185915,1.27346813115211,1.30452570129437
66,0.923884877123123,1.07811697376016,1.48804926180942,1.38816016929268,1.13805211490584,0.9147231219153,1.57541024408337,1.53271592062879,0.779038910537783,1.18404479624913,0.186368339254927,0.512254271278142,0.934860356752013,0.218190061587173,0.987200489256864,1.45996088990771,1.33647543182685,1.63145297643888,1.42110965055603
67,1.0637209897338,1.0585892741288,1.12812368247249,1.41274653701847,0.952278628441123,1.04219117128815,1.33311424178435,1.15061019087817,0.48290569411041,1.15158997504158,0.283832324468381,0.647785724865695,0.982938164783724,-0.184813023245715,0.593426076395134,2.45551474747176,0.911437044012348,0.561818947332047,1.44579801628202
68,1.01178186219269,0.901147195850941,0.587317804706965,1.5068529790034,0.216658328589472,0.385011539307485,1.1612150509641,0.595827673331851,0.283548038607015,0.609194332942797,0.25044500773436,0.502808139664464,0.55264178289991,-0.616986394612535,0.663279308190072,2.31573980807529,0.391429141420548,0.68094149067747,1.15776708281206
69,0.955181530897894,0.753468967388762,0.506839179174237,1.40794230424447,0.00472708109955467,0.10527620916628,1.03024423891058,0.116882934209319,-0.796467221304582,0.778137237858811,0.244711832133569,0.0810178280450177,0.550237892498325,-0.510217481765031,0.684297094747841,1.72580734326962,0.14304733354145,1.25927218039074,0.111254691204521
70,1.24817148112979,1.02197483732,0.614318776791235,1.4203767890713,-0.306496891914605,-0.293991416301221,0.222318042055405,0.0917981305768361,-0.534205451200601,0.539394238016971,0.450768908138484,0.281029397430286,0.484130906454722,-0.571390121486678,1.25919537412211,1.62645750889468,0.196177132018263,0.814877200034759,0.316991072254496
71,1.16693335856549,0.876737571311738,0.45703156076636,1.52380909467636,-0.0950994762823458,-0.266712261766174,0.0258618239751189,-0.431482540547294,-0.641626323826217,-0.173278068773477,0.559361998929945,0.294582542789041,0.775001645046574,-0.733384334082891,1.20726907792056,1.72512217199806,0.0215129195257423,0.117423966976063,-0.108197448582119
72,0.564306301838519,0.259174070469898,0.385465877475042,0.612983081110527,-0.116452750588635,-0.2979592933245,0.0995329057552261,-0.0721281443238112,-0.217265489174573,-0.376454141264578,0.804202321646095,0.782085074329725,0.878969904915149,-0.748960700678681,1.40755622041224,1.53807041486456,-0.00505197971266389,0.582187050598362,0.234696519834506
73,0.146129736507536,0.194183445134269,0.319929537464677,0.0797132431959358,0.0340878332707019,-0.393684326511119,0.435145611642381,0.191553977580433,-0.143716062872349,-0.0710231526401003,0.731020021330111,0.628893461638339,0.33629164675721,-0.587249694747846,0.914874576690423,1.98480208391601,0.156329783160653,0.218030052806654,0.072164778805026
74,0.000633590767376479,-0.26044581190839,0.0410068743805653,0.157993977219434,-0.3652183962569,-0.402612049813498,0.121634230289258,0.127966917209719,-0.699691660380604,-0.291982688806571,0.6834683884059,0.857243425864641,0.315858578343733,-0.439415815420532,1.16028814326202,2.27120367542446,0.200825989384984,0.158160173508695,0.591306246987796
75,-0.218110042530757,-0.360220152212383,-0.344346804880379,-0.257430856768085,-0.335857644085753,-0.480977621023268,0.0970772030292225,-0.39181354875639,-0.794047832281483,-0.0550180353322674,1.00891041515671,0.71760495853201,-0.0104695436715055,-0.379659209025775,1.29814009627327,2.03070855910995,0.446551307340241,0.279751577856096,0.529585332672803
76,-0.301345823846638,-0.615300728647057,-0.535712917710644,-0.388275549377759,-0.104708449720176,-0.335654125045656,0.216588069028063,-0.14213224748423,-1.03356734556833,0.0992535120515662,0.220430147236099,0.568520359585702,0.796636658660844,-0.364649255760742,1.63009748984744,2.13142873602799,0.698917850105099,0.753155674985317,0.60707936953496
77,-0.195802853138102,-0.41209060435819,-0.611735072122667,-0.249800604715253,0.0244788598328719,-0.0668304567184689,0.797771047515575,0.0906313955241624,-0.245330401842526,-0.171944308997824,-0.377506343364088,0.538539159246637,0.762982193038646,-0.0729463904214064,1.55591706670238,1.99233896790307,1.17907840383929,0.621071611379511,1.41630913499819
78,-0.280037463829773,-0.500575493312801,-0.71292318109867,-0.484360204857866,0.143523364090432,0.0536938078636462,0.228048015082746,0.350229944744049,-0.00339149953258078,-0.597413677431049,-0.324896026086237,0.36727668607691,0.74074620682398,0.0190957758264421,1.18501495097704,2.16911315596331,1.63533054825892,1.53887068886472,1.79143513644598
79,-0.290025757587678,-0.365102077120224,-0.654464765809424,-0.31197302884944,-0.242437068995739,-0.326726401743277,0.596403423983282,-0.307225257437551,-0.187748943092759,0.20017466840929,-0.288136253116457,0.30567147990075,0.408408358804777,-0.255614689590213,1.22210516254957,1.86147125503677,2.09158269267854,1.59874056816267,1.87784441648697
80,-0.301345823846638,-0.590891104107853,-0.505828346665917,-0.0709135843655253,0.180357762268781,0.248615766632252,0.363930232588277,0.225972661634305,-0.0396823348790726,0.454922785558964,-0.0766832471343266,0.356187748965202,1.08931031505388,-0.264677302882309,1.41559243291962,1.8203609787437,1.72830769559334,1.98141402346922,1.98551312256979
81,-0.0669538636611185,-0.273565985098212,-0.422990412892816,-0.220692606143338,-0.144745839044467,-0.336646094301476,0.260790718096127,-0.0487934432703383,0.0193507572845541,0.573627405592058,0.215708708506036,0.421899968886439,0.842911548891365,-0.178016063276643,1.37046600883971,1.92313666947639,2.03845289420173,1.98758617597416,2.41070164340641
82,-0.2524031844329,-0.507593260367822,-0.250760911345578,-0.0765656229231786,0.510799682158601,0.568029867006253,1.45589937808453,0.818674068392518,0.0958034504144968,0.896397271300021,0.559024753306369,0.573859477454302,0.404201550602002,0.140591435273602,1.25054099142185,1.76280659193339,2.63151426969915,2.12954568358788,2.06300715943195
83,-0.478804509612095,-0.610418803739216,-0.221138485660893,-0.325255319459925,0.0543734438616763,0.282838705958038,0.388487259848313,-0.0651277340077693,-0.411300488827149,1.5574975334319,0.912120921190404,0.769764033094493,0.63257113875263,0.419550000670927,1.31853971263816,1.824472006373,2.8772395876544,1.79810109407237,2.28040193540809
84,0.605591249371196,0.442246254513922,0.0611920671037576,0.243622361367882,0.64158848728462,0.587869252122651,1.54021183834399,0.370647808165837,0.306774173228769,1.2018282599245,0.57892224509735,1.00673872618546,-0.527305980012399,0.366590354245242,1.26723158662949,0.776845132171057,3.01670530865603,2.04498719427014,2.7241067305392
85,0.434458482985746,0.181978632864668,0.173914571921585,0.354967520953653,-0.289948104327232,-0.235961214835758,0.563660720969901,-0.25588891511991,-0.231781823313169,0.846158986417101,0.222790866601131,1.05314798150483,-0.747862924357873,0.0468500290334856,1.11083452783197,0.291743871912732,2.88587317990688,2.39494824130048,2.84754855916918
